top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,0,1,-1,0,1,1,0,-1,0,0,0,66.66,10.76,11.01,14.45,0.8,14.7,0.06,0.92,-22.71,-1.43,-33.8,-2.13
30,0,1,-1,0,1,1,0,1,1,1,0,89.07,13.59,13.51,14.74,0.96,26.08,0.1,0.95,-23.62,-1.49,-34.29,-2.16
30,0,1,-1,0,1,1,0,1,1,1,1,83.49,12.91,12.97,15.0,0.9,22.6,0.09,0.96,-23.87,-1.5,-35.28,-2.22
30,0,1,-1,0,1,1,1,0,-1,1,-1,74.18,11.74,11.82,14.1,0.88,18.92,0.08,0.92,-22.03,-1.39,-33.26,-2.1
30,0,1,-1,1,-1,0,-1,1,-1,0,0,68.73,11.03,11.6,16.72,0.73,9.71,0.04,1.09,-26.43,-1.66,-38.59,-2.43
30,0,1,-1,1,-1,0,1,0,-1,0,1,67.41,10.86,11.24,15.38,0.77,11.88,0.05,1.0,-25.11,-1.58,-35.72,-2.25
30,0,1,-1,1,-1,1,0,-1,1,-1,0,42.1,7.28,8.12,15.89,0.55,-5.43,-0.02,1.03,-26.37,-1.66,-37.83,-2.38
30,0,1,-1,1,-1,1,0,-1,1,1,1,59.3,9.76,10.55,17.08,0.65,3.63,0.01,1.1,-26.44,-1.67,-40.43,-2.55
30,0,1,-1,1,-1,1,0,0,0,0,0,41.0,7.11,8.14,16.94,0.52,-8.1,-0.03,1.09,-27.07,-1.71,-39.79,-2.51
30,0,1,-1,1,0,-1,0,-1,-1,-1,0,17.84,3.34,4.32,14.92,0.33,-21.92,-0.09,0.97,-23.56,-1.48,-34.55,-2.18
30,0,1,-1,1,0,-1,0,-1,1,1,0,34.7,6.14,7.02,15.51,0.49,-9.31,-0.04,0.99,-25.5,-1.61,-37.14,-2.34
30,0,1,-1,1,0,0,0,1,-1,1,-1,75.99,11.97,12.14,14.89,0.86,17.85,0.07,0.97,-22.96,-1.45,-33.98,-2.14
30,0,1,-1,1,0,1,0,-1,1,1,0,63.07,10.27,10.84,16.13,0.71,9.02,0.04,1.02,-26.04,-1.64,-37.79,-2.38
30,0,1,-1,1,0,1,1,-1,-1,1,-1,75.47,11.9,12.07,14.83,0.85,18.31,0.07,0.96,-22.81,-1.44,-34.64,-2.18
30,0,1,-1,1,0,1,1,0,1,-1,0,73.06,11.59,11.86,15.24,0.82,16.38,0.06,0.97,-23.49,-1.48,-35.22,-2.22
30,0,1,-1,1,1,-1,0,-1,-1,0,1,52.88,8.86,9.36,14.7,0.68,5.85,0.02,0.93,-23.95,-1.51,-33.91,-2.14
30,0,1,-1,1,1,0,0,-1,0,-1,0,62.06,10.14,10.47,14.49,0.76,11.69,0.05,0.92,-24.01,-1.51,-33.03,-2.08
30,0,1,-1,1,1,0,1,-1,-1,-1,0,79.63,12.43,12.4,13.93,0.93,23.0,0.09,0.89,-22.11,-1.39,-31.42,-1.98
30,0,1,-1,1,1,0,1,1,0,-1,-1,81.47,12.66,12.61,14.01,0.94,23.68,0.09,0.9,-22.55,-1.42,-31.79,-2.0
30,0,1,-1,1,1,1,-1,-1,-1,1,0,67.2,10.83,11.23,15.52,0.76,13.04,0.05,0.98,-25.48,-1.6,-36.7,-2.31
30,0,1,-1,1,1,1,-1,-1,0,0,1,59.6,9.8,10.37,15.8,0.69,8.42,0.03,0.98,-25.67,-1.62,-37.2,-2.34
30,0,1,-1,1,1,1,-1,-1,1,0,-1,75.3,11.88,12.15,15.49,0.82,18.09,0.07,0.97,-24.75,-1.56,-36.06,-2.27
30,0,1,-1,1,1,1,1,-1,1,1,0,75.75,11.94,12.14,15.11,0.84,18.75,0.07,0.96,-22.96,-1.45,-34.73,-2.19
30,0,1,0,-1,-1,0,-1,1,1,1,0,96.1,14.42,14.47,16.3,0.92,26.5,0.11,1.04,-26.83,-1.69,-37.97,-2.39
30,0,1,0,-1,-1,0,0,-1,-1,1,0,56.94,9.43,9.84,14.49,0.72,6.43,0.03,0.97,-23.3,-1.47,-33.72,-2.12
30,0,1,0,-1,-1,0,1,1,0,0,0,57.3,9.48,9.98,15.15,0.7,5.97,0.02,0.99,-24.95,-1.57,-35.12,-2.21
30,0,1,0,-1,-1,1,-1,-1,0,1,0,50.61,8.53,9.21,15.6,0.63,0.35,0.0,1.03,-25.49,-1.61,-37.31,-2.35
30,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,44.51,7.64,8.39,15.55,0.58,-0.73,-0.0,0.96,-24.72,-1.56,-35.28,-2.22
30,0,1,0,-1,0,-1,0,-1,-1,1,1,58.85,9.7,10.03,14.11,0.75,9.46,0.04,0.92,-22.85,-1.44,-32.58,-2.05
30,0,1,0,-1,0,-1,0,-1,0,1,-1,63.77,10.37,10.69,14.61,0.77,11.88,0.05,0.94,-23.98,-1.51,-34.39,-2.17
30,0,1,0,-1,0,0,0,-1,0,1,-1,44.34,7.62,8.14,13.97,0.63,0.59,0.0,0.91,-23.3,-1.47,-32.47,-2.05
30,0,1,0,-1,0,0,1,-1,1,-1,0,40.66,7.06,7.67,14.24,0.58,-3.36,-0.01,0.94,-22.82,-1.44,-33.43,-2.11
30,0,1,0,-1,0,0,1,-1,1,0,0,50.13,8.47,8.89,13.89,0.68,4.16,0.02,0.91,-22.91,-1.44,-32.6,-2.05
30,0,1,0,-1,0,0,1,-1,1,0,1,52.26,8.77,9.23,14.35,0.69,4.16,0.02,0.95,-22.96,-1.45,-33.81,-2.13
30,0,1,0,-1,0,1,-1,-1,1,0,1,71.89,11.44,11.7,15.05,0.82,15.06,0.06,0.99,-24.63,-1.55,-36.31,-2.29
30,0,1,0,-1,0,1,-1,0,0,1,1,77.29,12.13,12.34,15.28,0.85,17.61,0.07,1.0,-23.48,-1.48,-36.07,-2.27
30,0,1,0,-1,0,1,1,-1,0,0,-1,41.41,7.17,7.68,13.56,0.61,-0.83,-0.0,0.89,-21.85,-1.38,-31.55,-1.99
30,0,1,0,-1,1,-1,-1,-1,0,1,1,61.32,10.04,10.35,14.28,0.77,11.09,0.04,0.92,-23.73,-1.49,-34.01,-2.14
30,0,1,0,-1,1,-1,-1,0,0,1,-1,76.02,11.97,12.01,13.97,0.9,21.11,0.08,0.89,-22.95,-1.45,-32.46,-2.05
30,0,1,0,-1,1,-1,0,0,0,-1,1,50.31,8.49,8.93,13.99,0.68,4.63,0.02,0.91,-23.04,-1.45,-32.24,-2.03
30,0,1,0,-1,1,-1,0,0,0,1,0,66.64,10.75,10.88,13.55,0.85,16.45,0.07,0.87,-22.74,-1.43,-31.96,-2.01
30,0,1,0,-1,1,0,1,-1,1,1,1,70.93,11.32,11.45,14.08,0.86,17.01,0.07,0.92,-22.63,-1.43,-32.54,-2.05
30,0,1,0,-1,1,0,1,0,-1,-1,-1,133.3,18.46,17.96,16.85,1.1,51.55,0.2,0.89,-24.31,-1.53,-38.2,-2.41
30,0,1,0,-1,1,0,1,0,-1,0,1,62.43,10.19,10.46,14.09,0.78,11.86,0.05,0.92,-22.71,-1.43,-32.35,-2.04
30,0,1,0,-1,1,1,-1,1,-1,0,-1,70.24,11.23,11.35,13.92,0.86,17.93,0.07,0.89,-22.86,-1.44,-32.42,-2.04
30,0,1,0,-1,1,1,0,-1,-1,0,-1,71.6,11.4,11.48,13.74,0.88,18.72,0.07,0.88,-22.81,-1.44,-31.97,-2.01
30,0,1,0,0,-1,-1,-1,1,0,1,-1,111.24,16.13,16.1,17.38,0.96,33.77,0.13,1.06,-27.26,-1.72,-39.34,-2.48
30,0,1,0,0,-1,-1,0,0,-1,0,-1,137.81,18.92,18.66,18.67,1.03,50.61,0.2,0.99,-26.79,-1.69,-41.85,-2.64
30,0,1,0,0,-1,0,-1,0,1,0,0,63.68,10.36,10.89,15.97,0.72,9.12,0.04,1.02,-27.29,-1.72,-36.75,-2.32
30,0,1,0,0,-1,0,0,1,0,-1,1,31.22,5.59,6.38,14.71,0.47,-11.41,-0.05,0.97,-24.18,-1.52,-33.91,-2.14
30,0,1,0,0,-1,0,1,-1,1,0,1,50.57,8.53,9.09,14.85,0.65,1.62,0.01,0.99,-23.51,-1.48,-34.06,-2.15
30,0,1,0,0,-1,0,1,1,0,1,1,76.54,12.04,12.23,15.09,0.85,16.87,0.07,1.0,-24.1,-1.52,-35.66,-2.25
30,0,1,0,0,-1,1,0,-1,-1,0,0,75.44,11.9,12.07,14.86,0.85,17.22,0.07,0.98,-23.91,-1.51,-34.41,-2.17
30,0,1,0,0,-1,1,1,-1,0,0,0,63.75,10.37,10.63,14.2,0.79,11.69,0.05,0.94,-23.42,-1.48,-32.52,-2.05
30,0,1,0,0,0,-1,0,1,-1,0,0,61.21,10.02,10.28,13.87,0.78,11.64,0.05,0.9,-22.29,-1.4,-31.33,-1.97
30,0,1,0,0,0,-1,1,0,0,1,-1,72.87,11.57,11.59,13.5,0.9,18.98,0.08,0.89,-21.82,-1.37,-30.67,-1.93
30,0,1,0,0,0,-1,1,0,1,0,0,58.52,9.65,9.98,14.06,0.75,9.2,0.04,0.92,-23.01,-1.45,-32.46,-2.04
30,0,1,0,0,0,0,-1,1,0,1,0,80.9,12.59,12.67,14.84,0.89,20.4,0.08,0.98,-22.84,-1.44,-34.61,-2.18
30,0,1,0,0,0,0,-1,1,1,0,1,53.15,8.9,9.41,14.81,0.68,4.39,0.02,0.96,-23.75,-1.5,-34.92,-2.2
30,0,1,0,0,0,0,1,1,1,0,0,73.45,11.64,11.75,14.17,0.87,18.32,0.07,0.92,-22.58,-1.42,-32.57,-2.05
30,0,1,0,0,0,1,-1,-1,0,1,1,63.95,10.39,10.87,15.62,0.73,10.36,0.04,0.99,-24.84,-1.56,-36.73,-2.31
30,0,1,0,0,0,1,0,-1,1,-1,-1,54.05,9.03,9.42,14.07,0.71,6.7,0.03,0.92,-23.2,-1.46,-32.36,-2.04
30,0,1,0,0,0,1,0,1,-1,-1,1,52.2,8.76,9.21,14.23,0.69,4.57,0.02,0.94,-23.0,-1.45,-32.26,-2.03
30,0,1,0,0,0,1,0,1,-1,0,0,69.26,11.1,11.3,14.32,0.83,14.88,0.06,0.95,-22.66,-1.43,-33.71,-2.12
30,0,1,0,0,1,-1,0,0,-1,0,0,54.52,9.09,9.43,13.7,0.73,7.96,0.03,0.89,-22.32,-1.41,-31.51,-1.98
30,0,1,0,0,1,-1,1,-1,0,1,1,83.92,12.96,12.91,14.3,0.94,24.3,0.1,0.92,-22.76,-1.43,-33.1,-2.09
30,0,1,0,0,1,-1,1,0,0,-1,-1,62.93,10.26,10.48,13.82,0.8,12.81,0.05,0.9,-22.52,-1.42,-30.99,-1.95
30,0,1,0,0,1,0,-1,-1,0,-1,0,22.97,4.22,5.01,13.98,0.4,-15.64,-0.06,0.91,-23.29,-1.47,-32.32,-2.04
30,0,1,0,0,1,0,0,-1,0,-1,0,50.6,8.53,8.93,13.74,0.69,5.25,0.02,0.89,-22.64,-1.43,-31.73,-2.0
30,0,1,0,0,1,0,1,0,0,1,-1,79.11,12.36,12.33,13.86,0.93,22.34,0.09,0.9,-22.08,-1.39,-32.52,-2.05
30,0,1,0,0,1,0,1,1,1,1,-1,83.19,12.87,12.76,13.75,0.97,25.56,0.1,0.88,-22.13,-1.39,-31.93,-2.01
30,0,1,0,0,1,1,-1,0,1,-1,1,48.0,8.16,8.78,15.02,0.62,0.75,0.0,0.97,-24.28,-1.53,-35.75,-2.25
30,0,1,0,0,1,1,0,-1,0,-1,-1,50.62,8.54,8.95,13.82,0.69,5.16,0.02,0.9,-22.68,-1.43,-32.0,-2.02
30,0,1,0,0,1,1,1,0,1,0,0,87.65,13.41,13.3,14.28,0.97,26.5,0.11,0.92,-23.07,-1.45,-32.75,-2.06
30,0,1,0,0,1,1,1,0,1,1,0,84.91,13.08,13.01,14.24,0.96,25.1,0.1,0.91,-22.38,-1.41,-32.63,-2.06
30,0,1,0,0,1,1,1,1,-1,-1,1,52.8,8.85,9.35,14.72,0.68,4.42,0.02,0.96,-23.74,-1.5,-33.49,-2.11
30,0,1,0,1,-1,-1,-1,0,1,1,0,49.63,8.39,9.11,15.82,0.61,0.8,0.0,1.01,-25.76,-1.62,-37.33,-2.35
30,0,1,0,1,-1,-1,-1,1,1,1,1,61.23,10.03,10.53,15.56,0.72,8.72,0.03,0.99,-26.06,-1.64,-36.64,-2.31
30,0,1,0,1,-1,-1,0,-1,-1,0,1,52.41,8.79,9.38,15.19,0.66,4.08,0.02,0.97,-25.41,-1.6,-35.27,-2.22
30,0,1,0,1,-1,0,-1,1,-1,-1,0,55.29,9.2,9.86,15.97,0.66,3.33,0.01,1.03,-26.15,-1.65,-36.69,-2.31
30,0,1,0,1,-1,0,0,-1,-1,0,1,45.87,7.84,8.59,15.66,0.59,-1.53,-0.01,1.0,-25.11,-1.58,-36.45,-2.3
30,0,1,0,1,-1,0,0,-1,-1,1,0,63.1,10.28,10.74,15.49,0.73,9.77,0.04,0.99,-24.04,-1.51,-36.26,-2.28
30,0,1,0,1,-1,0,0,0,-1,0,-1,36.11,6.36,7.15,15.09,0.51,-7.24,-0.03,0.97,-24.32,-1.53,-34.39,-2.17
30,0,1,0,1,-1,0,1,0,1,1,-1,79.06,12.36,12.56,15.44,0.85,18.63,0.07,1.0,-23.77,-1.5,-35.41,-2.23
30,0,1,0,1,-1,0,1,1,-1,-1,1,59.45,9.78,10.17,14.6,0.74,8.79,0.03,0.95,-23.62,-1.49,-33.13,-2.09
30,0,1,0,1,-1,0,1,1,0,-1,0,68.8,11.04,11.44,15.62,0.77,12.08,0.05,1.02,-25.81,-1.63,-35.68,-2.25
30,0,1,0,1,-1,1,-1,-1,0,0,1,47.55,8.09,8.95,16.46,0.58,-1.68,-0.01,1.04,-26.91,-1.69,-38.25,-2.41
30,0,1,0,1,-1,1,-1,1,0,1,0,78.98,12.35,12.66,16.14,0.82,17.12,0.07,1.04,-25.35,-1.6,-37.21,-2.34
30,0,1,0,1,-1,1,1,0,0,1,-1,67.72,10.9,11.29,15.46,0.77,12.11,0.05,1.0,-24.45,-1.54,-35.7,-2.25
30,0,1,0,1,-1,1,1,1,-1,0,0,93.55,14.12,14.05,15.25,0.96,26.34,0.1,1.0,-23.3,-1.47,-34.76,-2.19
30,0,1,0,1,-1,1,1,1,1,0,0,75.03,11.85,12.12,15.47,0.82,16.74,0.07,0.99,-24.81,-1.56,-35.33,-2.23
30,0,1,0,1,0,-1,-1,-1,-1,-1,0,18.21,3.4,4.35,14.76,0.34,-21.28,-0.08,0.96,-23.48,-1.48,-34.06,-2.15
30,0,1,0,1,0,-1,0,-1,0,1,0,46.84,7.99,8.67,15.34,0.6,0.54,0.0,0.97,-25.2,-1.59,-36.4,-2.29
30,0,1,0,1,0,-1,1,1,0,-1,0,66.06,10.68,10.94,14.44,0.8,13.96,0.06,0.93,-23.05,-1.45,-32.8,-2.07
30,0,1,0,1,0,0,-1,-1,-1,-1,1,34.86,6.16,7.0,15.28,0.5,-8.66,-0.03,0.98,-25.61,-1.61,-35.49,-2.24
30,0,1,0,1,0,0,-1,-1,-1,0,0,53.31,8.92,9.53,15.43,0.66,4.5,0.02,0.97,-26.18,-1.65,-35.78,-2.25
30,0,1,0,1,0,0,1,0,0,1,0,74.22,11.74,12.0,15.27,0.82,17.07,0.07,0.98,-23.82,-1.5,-35.74,-2.25
30,0,1,0,1,0,1,0,1,-1,0,0,78.08,12.23,12.37,14.94,0.87,19.65,0.08,0.96,-23.5,-1.48,-34.2,-2.15
30,0,1,0,1,1,-1,-1,-1,0,1,1,51.83,8.71,9.3,15.17,0.65,4.31,0.02,0.95,-25.01,-1.58,-35.32,-2.23
30,0,1,0,1,1,-1,-1,0,0,0,0,61.56,10.07,10.43,14.62,0.75,11.95,0.05,0.91,-24.16,-1.52,-33.4,-2.1
30,0,1,0,1,1,-1,1,0,-1,1,1,82.88,12.83,12.91,15.04,0.9,22.61,0.09,0.96,-23.74,-1.5,-34.99,-2.2
30,0,1,0,1,1,0,-1,0,1,0,-1,72.95,11.58,11.74,14.48,0.85,19.04,0.08,0.91,-23.63,-1.49,-33.49,-2.11
30,0,1,0,1,1,0,0,0,0,1,1,78.59,12.3,12.51,15.43,0.85,20.48,0.08,0.96,-24.14,-1.52,-35.88,-2.26
30,0,1,0,1,1,0,1,-1,0,0,0,92.86,14.04,13.91,14.81,0.98,27.96,0.11,0.95,-23.8,-1.5,-34.16,-2.15
30,0,1,1,-1,-1,-1,1,0,-1,1,1,61.69,10.09,10.44,14.6,0.76,9.73,0.04,0.96,-23.22,-1.46,-33.9,-2.14
30,0,1,1,-1,-1,0,0,-1,0,-1,1,22.75,4.19,5.11,14.92,0.38,-18.51,-0.07,0.98,-23.55,-1.48,-34.87,-2.2
30,0,1,1,-1,-1,0,0,0,-1,0,-1,127.39,17.86,17.63,17.82,1.02,47.95,0.19,0.93,-24.59,-1.55,-40.82,-2.57
30,0,1,1,-1,-1,0,1,-1,0,-1,0,41.77,7.23,7.84,14.37,0.59,-2.75,-0.01,0.94,-22.74,-1.43,-33.7,-2.12
30,0,1,1,-1,-1,0,1,0,1,1,1,67.19,10.83,11.18,15.14,0.78,11.94,0.05,0.99,-24.62,-1.55,-35.28,-2.22
30,0,1,1,-1,-1,1,0,0,0,-1,-1,38.77,6.77,7.51,14.96,0.54,-5.08,-0.02,0.96,-24.52,-1.54,-34.96,-2.2
30,0,1,1,-1,-1,1,0,1,-1,1,-1,63.85,10.38,10.67,14.37,0.78,11.5,0.05,0.95,-24.3,-1.53,-34.03,-2.14
30,0,1,1,-1,0,-1,-1,-1,1,-1,0,34.01,6.03,6.79,14.71,0.5,-7.75,-0.03,0.94,-24.14,-1.52,-34.39,-2.17
30,0,1,1,-1,0,-1,-1,0,-1,1,0,50.67,8.54,9.05,14.48,0.67,3.87,0.02,0.93,-24.38,-1.54,-34.11,-2.15
30,0,1,1,-1,0,-1,0,0,0,-1,0,56.9,9.43,9.89,14.83,0.71,7.49,0.03,0.95,-23.32,-1.47,-34.28,-2.16
30,0,1,1,-1,0,-1,0,0,0,0,0,60.26,9.89,10.23,14.34,0.76,10.76,0.04,0.92,-23.63,-1.49,-33.4,-2.1
30,0,1,1,-1,0,0,-1,-1,-1,0,0,63.6,10.35,10.62,14.21,0.79,12.19,0.05,0.93,-23.23,-1.46,-33.59,-2.12
30,0,1,1,-1,0,0,1,-1,1,0,0,63.28,10.3,10.55,14.01,0.8,12.53,0.05,0.91,-21.77,-1.37,-32.46,-2.04
30,0,1,1,-1,0,1,-1,-1,-1,1,-1,66.09,10.68,10.87,13.92,0.82,14.48,0.06,0.91,-22.85,-1.44,-32.66,-2.06
30,0,1,1,-1,0,1,-1,1,0,-1,-1,70.77,11.3,11.61,15.32,0.8,16.62,0.07,0.94,-24.55,-1.55,-35.1,-2.21
30,0,1,1,-1,0,1,0,1,1,0,0,61.75,10.1,10.43,14.43,0.76,10.29,0.04,0.95,-23.09,-1.45,-33.99,-2.14
30,0,1,1,-1,0,1,1,0,-1,1,1,66.21,10.7,10.97,14.54,0.8,13.18,0.05,0.95,-22.18,-1.4,-33.2,-2.09
30,0,1,1,-1,1,-1,-1,-1,0,0,1,48.96,8.3,8.74,13.92,0.67,3.48,0.01,0.91,-23.66,-1.49,-32.44,-2.04
30,0,1,1,-1,1,-1,-1,0,-1,-1,1,40.52,7.04,7.64,14.17,0.58,-2.85,-0.01,0.93,-24.01,-1.51,-32.79,-2.07
30,0,1,1,-1,1,-1,-1,0,-1,1,-1,50.05,8.45,8.9,14.01,0.68,4.55,0.02,0.9,-23.81,-1.5,-32.92,-2.07
30,0,1,1,-1,1,-1,-1,0,0,-1,0,47.78,8.12,8.64,14.28,0.65,2.77,0.01,0.91,-23.49,-1.48,-33.22,-2.09
30,0,1,1,-1,1,-1,-1,0,1,-1,1,43.99,7.56,8.21,14.83,0.59,-1.04,-0.0,0.95,-25.05,-1.58,-34.83,-2.19
30,0,1,1,-1,1,-1,0,-1,1,1,-1,52.59,8.82,9.16,13.54,0.72,7.58,0.03,0.87,-21.98,-1.38,-31.59,-1.99
30,0,1,1,-1,1,-1,0,1,0,-1,0,56.31,9.35,9.71,14.09,0.73,8.78,0.03,0.9,-23.59,-1.49,-32.8,-2.07
30,0,1,1,-1,1,0,-1,-1,-1,1,1,69.52,11.13,11.32,14.26,0.84,16.06,0.06,0.92,-23.43,-1.48,-33.45,-2.11
30,0,1,1,-1,1,0,0,0,1,1,-1,62.83,10.24,10.42,13.48,0.82,14.03,0.06,0.87,-22.68,-1.43,-31.82,-2.0
30,0,1,1,-1,1,0,1,0,0,0,0,67.01,10.8,11.02,14.23,0.82,14.79,0.06,0.92,-23.12,-1.46,-33.26,-2.1
30,0,1,1,-1,1,1,0,1,0,1,1,66.43,10.73,11.01,14.62,0.79,13.8,0.05,0.94,-23.41,-1.47,-34.15,-2.15
30,0,1,1,0,-1,-1,-1,0,1,-1,-1,50.84,8.57,9.37,16.45,0.61,2.35,0.01,1.0,-27.2,-1.71,-37.41,-2.36
30,0,1,1,0,-1,0,-1,1,0,-1,1,24.33,4.45,5.41,15.25,0.39,-17.82,-0.07,1.0,-25.22,-1.59,-35.05,-2.21
30,0,1,1,0,-1,0,0,-1,0,0,0,30.76,5.51,6.37,15.04,0.46,-12.03,-0.05,0.98,-24.39,-1.54,-35.39,-2.23
30,0,1,1,0,-1,1,-1,-1,-1,1,0,63.37,10.31,10.75,15.31,0.74,9.34,0.04,1.0,-24.36,-1.53,-35.88,-2.26
30,0,1,1,0,0,-1,-1,-1,0,0,0,34.72,6.14,6.85,14.41,0.52,-7.4,-0.03,0.94,-23.87,-1.5,-32.88,-2.07
30,0,1,1,0,0,-1,0,0,1,0,1,61.54,10.07,10.47,14.92,0.74,9.85,0.04,0.96,-25.88,-1.63,-35.25,-2.22
30,0,1,1,0,0,0,-1,1,1,-1,-1,86.32,13.25,13.35,15.58,0.9,24.03,0.1,0.97,-25.49,-1.61,-35.24,-2.22
30,0,1,1,0,0,0,-1,1,1,0,0,65.31,10.58,10.88,14.66,0.78,12.67,0.05,0.95,-23.58,-1.49,-34.26,-2.16
30,0,1,1,0,0,0,0,-1,0,-1,1,50.38,8.5,9.04,14.69,0.66,2.41,0.01,0.96,-23.36,-1.47,-33.71,-2.12
30,0,1,1,0,0,0,0,0,0,0,1,73.32,11.63,11.85,14.95,0.83,16.8,0.07,0.96,-24.03,-1.51,-34.29,-2.16
30,0,1,1,0,0,0,0,1,1,0,1,64.19,10.43,10.77,14.81,0.77,11.33,0.04,0.96,-24.05,-1.52,-34.36,-2.16
30,0,1,1,0,0,0,1,-1,-1,0,-1,41.68,7.22,7.83,14.34,0.59,-2.68,-0.01,0.94,-24.35,-1.53,-33.54,-2.11
30,0,1,1,0,0,1,0,0,1,-1,1,51.51,8.67,9.25,15.13,0.65,2.6,0.01,0.98,-23.46,-1.48,-35.1,-2.21
30,0,1,1,0,0,1,1,0,-1,0,0,63.9,10.39,10.71,14.59,0.78,11.22,0.04,0.96,-22.69,-1.43,-33.81,-2.13
30,0,1,1,0,0,1,1,1,1,-1,1,64.1,10.41,10.77,14.87,0.76,11.05,0.04,0.97,-23.38,-1.47,-34.19,-2.15
30,0,1,1,0,1,-1,1,1,-1,-1,-1,58.54,9.65,9.95,13.88,0.76,10.18,0.04,0.9,-22.88,-1.44,-31.19,-1.96
30,0,1,1,0,1,-1,1,1,1,1,-1,72.64,11.54,11.63,13.97,0.88,19.21,0.08,0.89,-22.55,-1.42,-32.03,-2.02
30,0,1,1,0,1,0,0,0,1,0,1,70.84,11.31,11.62,15.31,0.8,14.74,0.06,0.98,-25.34,-1.6,-35.59,-2.24
30,0,1,1,0,1,0,1,-1,-1,0,-1,47.94,8.15,8.62,14.0,0.66,2.86,0.01,0.91,-23.05,-1.45,-32.54,-2.05
30,0,1,1,0,1,0,1,-1,-1,1,0,65.25,10.57,10.87,14.59,0.79,12.42,0.05,0.95,-23.37,-1.47,-33.95,-2.14
30,0,1,1,0,1,1,0,-1,-1,0,0,71.99,11.46,11.63,14.48,0.84,16.83,0.07,0.94,-22.6,-1.42,-33.86,-2.13
30,0,1,1,0,1,1,0,1,0,-1,-1,80.36,12.52,12.48,13.95,0.94,23.11,0.09,0.9,-22.04,-1.39,-32.01,-2.02
30,0,1,1,1,-1,0,-1,-1,0,0,1,45.94,7.85,8.81,16.9,0.56,-2.85,-0.01,1.05,-27.41,-1.73,-39.51,-2.49
30,0,1,1,1,-1,0,-1,0,0,1,1,51.66,8.69,9.48,16.45,0.61,1.4,0.01,1.03,-26.24,-1.65,-38.29,-2.41
30,0,1,1,1,-1,0,0,-1,1,0,0,70.15,11.22,11.63,15.89,0.77,14.15,0.06,1.0,-27.09,-1.71,-36.75,-2.31
30,0,1,1,1,-1,0,0,0,0,1,-1,46.35,7.91,8.62,15.42,0.6,-0.96,-0.0,0.99,-24.44,-1.54,-35.8,-2.26
30,0,1,1,1,-1,1,0,1,-1,-1,0,56.46,9.37,9.86,15.01,0.7,5.86,0.02,0.98,-23.73,-1.5,-34.69,-2.18
30,0,1,1,1,-1,1,0,1,-1,0,1,62.07,10.14,10.62,15.48,0.72,9.09,0.04,0.99,-23.94,-1.51,-35.6,-2.24
30,0,1,1,1,-1,1,1,-1,0,0,0,83.45,12.9,13.08,15.76,0.87,21.11,0.08,1.01,-24.4,-1.54,-36.41,-2.29
30,0,1,1,1,-1,1,1,-1,1,0,-1,56.9,9.43,9.96,15.28,0.69,6.29,0.02,0.98,-25.19,-1.59,-34.91,-2.2
30,0,1,1,1,-1,1,1,1,0,-1,0,76.6,12.05,12.3,15.48,0.83,17.03,0.07,1.01,-25.15,-1.58,-35.49,-2.24
30,0,1,1,1,0,-1,0,0,1,1,1,84.61,13.04,13.19,15.67,0.88,22.92,0.09,0.98,-26.28,-1.66,-36.78,-2.32
30,0,1,1,1,0,-1,0,1,1,-1,-1,79.25,12.38,12.47,14.76,0.89,21.02,0.08,0.94,-24.48,-1.54,-33.39,-2.1
30,0,1,1,1,0,0,-1,0,0,0,0,61.21,10.02,10.51,15.46,0.72,9.84,0.04,0.97,-25.63,-1.61,-35.99,-2.27
30,0,1,1,1,0,0,0,-1,0,-1,0,60.86,9.97,10.37,14.82,0.74,10.44,0.04,0.94,-23.69,-1.49,-34.02,-2.14
30,0,1,1,1,0,1,0,1,0,0,1,66.07,10.68,11.17,15.95,0.74,10.69,0.04,1.02,-24.3,-1.53,-36.75,-2.32
30,0,1,1,1,0,1,1,0,0,0,1,76.91,12.09,12.36,15.68,0.83,18.12,0.07,0.99,-24.45,-1.54,-35.91,-2.26
30,0,1,1,1,1,-1,-1,0,0,1,0,67.71,10.89,11.21,14.95,0.79,15.21,0.06,0.93,-25.38,-1.6,-34.6,-2.18
30,0,1,1,1,1,-1,0,-1,0,1,0,81.17,12.62,12.73,15.05,0.89,22.95,0.09,0.93,-25.04,-1.58,-34.93,-2.2
30,0,1,1,1,1,-1,1,-1,0,0,0,67.58,10.88,11.14,14.61,0.8,15.66,0.06,0.91,-23.6,-1.49,-33.57,-2.11
30,0,1,1,1,1,0,-1,-1,0,0,-1,55.47,9.23,9.73,14.94,0.69,6.49,0.03,0.95,-24.41,-1.54,-34.78,-2.19
30,0,1,1,1,1,0,1,-1,-1,-1,1,79.37,12.4,12.5,14.86,0.88,20.49,0.08,0.96,-23.63,-1.49,-33.77,-2.13
30,0,1,1,1,1,0,1,-1,0,-1,0,72.85,11.57,11.8,14.98,0.83,17.62,0.07,0.94,-24.12,-1.52,-34.25,-2.16
