top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,-1,-1,1,0,0,0,0,1,1,-1,-1,126.36,17.75,17.32,16.71,1.07,40.96,0.16,1.04,-27.85,-1.75,-38.66,-2.44
30,-1,-1,1,0,0,0,1,1,0,-1,0,88.94,13.57,13.59,15.59,0.91,23.36,0.09,1.02,-25.55,-1.61,-36.12,-2.28
30,-1,-1,1,0,0,1,-1,1,-1,-1,-1,142.06,19.34,18.8,17.46,1.11,47.43,0.19,1.07,-27.01,-1.7,-39.53,-2.49
30,-1,-1,1,0,0,1,-1,1,0,1,0,115.62,16.61,16.43,16.85,1.01,33.95,0.13,1.1,-27.43,-1.73,-39.59,-2.49
30,-1,-1,1,0,0,1,1,1,-1,1,0,102.54,15.16,14.91,15.32,1.02,31.13,0.12,0.99,-23.78,-1.5,-34.98,-2.2
30,-1,-1,1,0,1,-1,-1,1,1,-1,0,116.36,16.69,16.3,15.8,1.07,39.16,0.16,0.97,-25.88,-1.63,-36.51,-2.3
30,-1,-1,1,0,1,-1,-1,1,1,1,0,105.64,15.51,15.18,15.13,1.04,34.57,0.14,0.95,-23.15,-1.46,-34.91,-2.2
30,-1,-1,1,0,1,-1,1,-1,1,-1,1,66.47,10.73,11.07,14.91,0.78,13.0,0.05,0.95,-24.1,-1.52,-34.35,-2.16
30,-1,-1,1,0,1,-1,1,-1,1,1,-1,57.5,9.51,9.95,14.41,0.73,9.36,0.04,0.92,-24.3,-1.53,-32.88,-2.07
30,-1,-1,1,0,1,-1,1,1,1,1,-1,101.84,15.08,14.77,14.24,1.08,33.95,0.13,0.92,-22.52,-1.42,-32.57,-2.05
30,-1,-1,1,0,1,0,-1,-1,1,0,0,73.19,11.61,11.91,15.29,0.82,17.24,0.07,0.96,-24.7,-1.56,-35.32,-2.22
30,-1,-1,1,0,1,0,-1,0,-1,0,0,68.66,11.02,11.45,15.41,0.78,14.08,0.06,0.98,-24.33,-1.53,-35.39,-2.23
30,-1,-1,1,0,1,0,0,0,0,0,0,62.67,10.22,10.59,14.81,0.76,11.56,0.05,0.93,-23.32,-1.47,-33.55,-2.11
30,-1,-1,1,0,1,0,1,1,0,-1,-1,79.88,12.46,12.51,14.71,0.89,20.67,0.08,0.96,-23.54,-1.48,-33.7,-2.12
30,-1,-1,1,0,1,1,-1,1,-1,0,0,81.41,12.65,12.8,15.26,0.88,20.67,0.08,0.98,-23.83,-1.5,-34.49,-2.17
30,-1,-1,1,0,1,1,0,1,1,0,0,88.19,13.48,13.45,15.1,0.93,25.67,0.1,0.95,-23.32,-1.47,-34.77,-2.19
30,-1,-1,1,0,1,1,1,0,0,-1,1,74.67,11.8,12.14,15.59,0.82,16.89,0.07,0.99,-24.58,-1.55,-35.66,-2.25
30,-1,-1,1,0,1,1,1,1,-1,0,1,73.89,11.7,12.06,15.65,0.81,16.54,0.07,0.99,-24.2,-1.52,-35.59,-2.24
30,-1,-1,1,1,-1,-1,-1,-1,0,0,-1,85.14,13.11,13.45,16.66,0.84,20.67,0.08,1.05,-26.27,-1.65,-38.6,-2.43
30,-1,-1,1,1,-1,-1,-1,-1,1,1,0,86.7,13.3,13.66,17.17,0.83,19.99,0.08,1.09,-28.5,-1.8,-40.93,-2.58
30,-1,-1,1,1,-1,-1,-1,1,-1,0,0,102.54,15.16,15.24,17.25,0.92,27.62,0.11,1.1,-28.13,-1.77,-40.04,-2.52
30,-1,-1,1,1,-1,-1,0,-1,-1,0,-1,82.13,12.74,13.02,16.27,0.84,18.97,0.08,1.05,-25.0,-1.57,-37.88,-2.39
30,-1,-1,1,1,-1,-1,0,0,-1,-1,1,144.41,19.57,19.1,17.92,1.1,53.16,0.21,0.98,-26.57,-1.67,-41.09,-2.59
30,-1,-1,1,1,-1,-1,1,-1,0,1,0,53.02,8.88,9.7,16.74,0.62,0.55,0.0,1.08,-25.86,-1.63,-39.13,-2.46
30,-1,-1,1,1,-1,0,0,-1,-1,0,1,75.45,11.9,12.29,16.3,0.79,14.79,0.06,1.05,-25.67,-1.62,-38.18,-2.41
30,-1,-1,1,1,-1,1,-1,1,1,-1,0,134.16,18.55,18.0,16.8,1.11,42.75,0.17,1.08,-27.5,-1.73,-38.66,-2.44
30,-1,-1,1,1,-1,1,0,-1,0,-1,-1,70.95,11.32,11.84,16.69,0.75,11.56,0.05,1.07,-26.52,-1.67,-39.07,-2.46
30,-1,-1,1,1,0,-1,-1,-1,-1,1,-1,91.19,13.84,13.87,15.56,0.93,25.34,0.1,1.0,-24.7,-1.56,-35.99,-2.27
30,-1,-1,1,1,0,-1,-1,-1,0,-1,0,75.45,11.9,12.21,15.71,0.82,17.59,0.07,0.98,-24.75,-1.56,-36.38,-2.29
30,-1,-1,1,1,0,0,0,-1,-1,1,1,75.45,11.9,12.21,15.89,0.81,16.89,0.07,1.01,-25.17,-1.59,-36.51,-2.3
30,-1,-1,1,1,0,0,0,1,0,1,-1,129.55,18.08,17.51,15.83,1.14,43.34,0.17,1.01,-25.17,-1.59,-35.99,-2.27
30,-1,-1,1,1,0,0,1,1,0,-1,-1,78.45,12.28,12.51,15.53,0.84,18.97,0.08,0.99,-24.55,-1.55,-35.11,-2.21
30,-1,-1,1,1,0,1,-1,1,0,1,0,95.77,14.38,14.5,16.6,0.91,25.67,0.1,1.06,-25.76,-1.62,-38.24,-2.41
30,-1,-1,1,1,0,1,0,1,-1,1,1,80.68,12.56,12.87,16.32,0.83,18.97,0.08,1.03,-26.06,-1.64,-37.51,-2.36
30,-1,-1,1,1,1,-1,-1,0,-1,-1,0,64.97,10.53,10.91,15.26,0.76,13.36,0.05,0.94,-24.7,-1.56,-35.25,-2.22
30,-1,-1,1,1,1,-1,-1,0,0,-1,0,79.88,12.46,12.58,14.78,0.89,23.36,0.09,0.91,-24.8,-1.56,-33.99,-2.14
30,-1,-1,1,1,1,-1,0,0,-1,1,1,76.94,12.09,12.36,16.07,0.81,19.31,0.08,0.97,-24.68,-1.55,-37.51,-2.36
30,-1,-1,1,1,1,0,0,1,0,-1,1,69.42,11.12,11.45,15.29,0.79,15.49,0.06,0.95,-24.4,-1.54,-35.05,-2.21
30,-1,-1,1,1,1,1,-1,0,0,1,1,69.42,11.12,11.68,16.44,0.75,13.72,0.05,1.01,-26.09,-1.64,-38.18,-2.41
30,-1,-1,1,1,1,1,0,1,1,-1,0,90.44,13.75,13.8,15.68,0.92,26.64,0.11,0.97,-25.07,-1.58,-36.05,-2.27
30,-1,-1,1,1,1,1,1,1,-1,1,0,79.88,12.46,12.65,15.32,0.87,21.01,0.08,0.96,-23.12,-1.46,-35.05,-2.21
30,-1,-1,1,1,1,1,1,1,0,1,1,63.48,10.33,10.99,16.46,0.7,8.62,0.03,1.04,-26.11,-1.64,-38.12,-2.4
30,-1,0,-1,-1,-1,-1,0,0,-1,0,1,134.95,18.63,18.68,19.93,0.97,45.4,0.18,1.1,-30.06,-1.89,-46.59,-2.93
30,-1,0,-1,-1,-1,-1,1,-1,-1,0,1,51.55,8.67,9.54,16.9,0.6,-1.05,-0.0,1.09,-27.3,-1.72,-39.87,-2.51
30,-1,0,-1,-1,-1,-1,1,0,0,1,1,147.59,19.88,19.52,19.21,1.05,49.45,0.2,1.1,-30.54,-1.92,-45.07,-2.84
30,-1,0,-1,-1,-1,0,-1,0,-1,1,-1,190.1,23.74,22.92,20.45,1.15,65.07,0.26,1.14,-29.88,-1.88,-47.51,-2.99
30,-1,0,-1,-1,-1,0,1,0,1,1,0,174.28,22.36,21.5,19.02,1.16,59.59,0.24,1.1,-27.85,-1.75,-44.07,-2.78
30,-1,0,-1,-1,-1,0,1,1,0,0,1,78.45,12.28,12.73,17.25,0.78,14.08,0.06,1.12,-29.08,-1.83,-40.93,-2.58
30,-1,0,-1,-1,-1,1,-1,0,0,-1,0,185.91,23.38,22.63,20.88,1.12,64.25,0.25,1.13,-30.52,-1.92,-47.99,-3.02
30,-1,0,-1,-1,-1,1,0,-1,0,-1,0,94.24,14.2,14.63,18.39,0.83,23.36,0.09,1.13,-28.13,-1.77,-43.0,-2.71
30,-1,0,-1,-1,-1,1,0,0,-1,-1,1,162.06,21.25,20.69,19.6,1.09,55.97,0.22,1.09,-28.71,-1.81,-45.37,-2.86
30,-1,0,-1,-1,-1,1,1,1,0,0,-1,136.54,18.79,18.49,18.34,1.04,41.86,0.17,1.15,-29.64,-1.87,-42.59,-2.68
30,-1,0,-1,-1,0,-1,-1,1,0,0,-1,117.1,16.77,16.75,17.82,0.97,37.95,0.15,1.04,-27.65,-1.74,-40.27,-2.54
30,-1,0,-1,-1,0,-1,1,1,-1,-1,-1,113.31,16.36,16.23,17.3,0.98,35.5,0.14,1.05,-27.08,-1.71,-39.3,-2.48
30,-1,0,-1,-1,0,0,-1,0,0,-1,1,76.94,12.09,12.8,18.07,0.74,15.14,0.06,1.1,-28.35,-1.79,-42.22,-2.66
30,-1,0,-1,-1,0,0,-1,1,0,1,-1,153.22,20.42,19.76,17.84,1.14,51.17,0.2,1.09,-28.28,-1.78,-41.31,-2.6
30,-1,0,-1,-1,0,0,1,-1,-1,-1,0,60.47,9.92,10.59,16.46,0.68,5.61,0.02,1.07,-25.34,-1.6,-38.3,-2.41
30,-1,0,-1,-1,0,0,1,-1,0,0,1,52.25,8.77,9.54,16.21,0.63,0.95,0.0,1.05,-27.3,-1.72,-38.36,-2.42
30,-1,0,-1,-1,0,0,1,1,-1,-1,0,87.44,13.39,13.8,17.51,0.82,21.35,0.08,1.07,-28.65,-1.8,-40.49,-2.55
30,-1,0,-1,-1,0,1,-1,0,0,-1,-1,223.68,26.48,25.13,20.97,1.23,77.95,0.31,1.11,-30.08,-1.89,-47.94,-3.02
30,-1,0,-1,-1,0,1,-1,1,0,-1,0,117.1,16.77,16.75,17.99,0.97,36.42,0.14,1.08,-28.11,-1.77,-40.98,-2.58
30,-1,0,-1,-1,1,-1,-1,-1,0,1,0,81.41,12.65,13.02,16.55,0.83,19.31,0.08,1.04,-26.23,-1.65,-39.07,-2.46
30,-1,0,-1,-1,1,-1,-1,0,-1,1,-1,229.09,26.9,25.07,19.18,1.34,81.66,0.32,1.02,-27.76,-1.75,-43.77,-2.76
30,-1,0,-1,-1,1,-1,0,1,1,0,1,110.94,16.1,15.77,15.44,1.06,36.42,0.14,0.98,-26.95,-1.7,-36.83,-2.32
30,-1,0,-1,-1,1,-1,1,-1,1,1,0,59.74,9.82,10.19,14.61,0.74,9.36,0.04,0.94,-24.48,-1.54,-34.06,-2.15
30,-1,0,-1,-1,1,0,0,-1,1,1,1,73.89,11.7,12.06,15.74,0.81,15.84,0.06,1.01,-25.31,-1.59,-37.51,-2.36
30,-1,0,-1,-1,1,0,0,1,1,-1,0,107.15,15.68,15.44,16.01,1.01,33.95,0.13,1.0,-26.27,-1.65,-37.88,-2.39
30,-1,0,-1,-1,1,0,1,0,-1,-1,1,119.43,17.02,17.0,18.12,0.97,42.45,0.17,0.98,-26.99,-1.7,-41.58,-2.62
30,-1,0,-1,-1,1,1,0,0,-1,-1,1,75.45,11.9,12.29,16.12,0.8,16.54,0.07,1.02,-26.43,-1.66,-36.89,-2.32
30,-1,0,-1,-1,1,1,0,1,0,0,-1,135.74,18.71,17.94,15.71,1.18,47.43,0.19,0.98,-25.41,-1.6,-36.05,-2.27
30,-1,0,-1,-1,1,1,1,0,0,-1,-1,154.8,20.57,19.81,17.54,1.16,58.2,0.23,0.95,-24.75,-1.56,-39.87,-2.51
30,-1,0,-1,-1,1,1,1,1,0,1,0,98.79,14.73,14.57,15.16,1.0,29.22,0.12,0.99,-24.85,-1.57,-35.99,-2.27
30,-1,0,-1,0,-1,0,-1,1,0,0,0,135.74,18.71,18.55,18.83,1.02,41.26,0.16,1.17,-30.3,-1.91,-44.12,-2.78
30,-1,0,-1,0,-1,0,0,-1,-1,1,1,61.93,10.12,10.91,17.2,0.67,4.08,0.02,1.13,-29.15,-1.84,-41.2,-2.6
30,-1,0,-1,0,-1,0,1,0,-1,-1,-1,171.83,22.14,21.5,19.65,1.13,60.14,0.24,1.09,-29.08,-1.83,-45.12,-2.84
30,-1,0,-1,0,-1,1,-1,-1,1,1,1,99.57,14.82,14.97,17.25,0.9,25.67,0.1,1.12,-28.13,-1.77,-40.6,-2.56
30,-1,0,-1,0,-1,1,0,1,1,0,0,122.54,17.35,17.19,17.89,1.0,35.5,0.14,1.15,-29.17,-1.84,-41.9,-2.64
30,-1,0,-1,0,0,-1,0,0,0,0,0,177.55,22.65,21.96,20.02,1.13,62.06,0.25,1.1,-29.32,-1.85,-46.21,-2.91
30,-1,0,-1,0,0,-1,0,0,1,1,1,109.49,15.94,15.77,16.44,1.0,32.08,0.13,1.06,-27.23,-1.72,-38.95,-2.45
30,-1,0,-1,0,0,-1,1,0,-1,1,-1,155.64,20.65,20.05,18.54,1.12,55.97,0.22,1.03,-27.23,-1.72,-42.53,-2.68
30,-1,0,-1,0,0,0,-1,-1,0,-1,1,33.63,5.97,7.16,16.9,0.46,-12.98,-0.05,1.08,-26.45,-1.67,-39.87,-2.51
30,-1,0,-1,0,0,0,-1,0,0,0,-1,117.94,16.86,16.87,18.59,0.94,33.95,0.13,1.14,-29.34,-1.85,-43.0,-2.71
30,-1,0,-1,0,0,0,-1,0,0,1,-1,111.76,16.19,16.36,18.29,0.93,29.86,0.12,1.17,-29.45,-1.86,-43.41,-2.73
30,-1,0,-1,0,0,0,-1,0,1,0,1,76.94,12.09,12.65,17.14,0.77,14.08,0.06,1.11,-27.85,-1.75,-41.2,-2.6
30,-1,0,-1,0,0,0,-1,1,-1,-1,0,91.95,13.93,14.29,17.67,0.84,23.02,0.09,1.1,-28.19,-1.78,-40.82,-2.57
30,-1,0,-1,0,0,0,-1,1,-1,0,-1,123.3,17.43,17.25,17.59,1.02,37.64,0.15,1.11,-27.83,-1.75,-40.55,-2.55
30,-1,0,-1,0,0,0,0,-1,0,0,0,80.68,12.56,13.02,17.09,0.8,15.84,0.06,1.11,-27.26,-1.72,-40.55,-2.55
30,-1,0,-1,0,0,0,1,1,1,-1,0,128.0,17.92,17.32,16.04,1.12,41.86,0.17,1.03,-26.36,-1.66,-36.7,-2.31
30,-1,0,-1,0,0,1,-1,0,0,-1,-1,117.1,16.77,16.68,17.84,0.97,35.19,0.14,1.1,-28.45,-1.79,-41.09,-2.59
30,-1,0,-1,0,0,1,0,-1,0,0,1,86.7,13.3,13.59,16.8,0.85,19.65,0.08,1.09,-27.52,-1.73,-39.48,-2.49
30,-1,0,-1,0,0,1,1,1,-1,1,1,86.7,13.3,13.52,16.09,0.88,20.67,0.08,1.06,-24.95,-1.57,-37.64,-2.37
30,-1,0,-1,0,1,-1,-1,0,0,1,-1,122.54,17.35,17.0,16.6,1.06,40.06,0.16,1.03,-26.09,-1.64,-38.54,-2.43
30,-1,0,-1,0,1,-1,-1,0,1,1,0,118.68,16.94,16.55,15.77,1.09,38.86,0.15,1.0,-25.97,-1.64,-37.45,-2.36
30,-1,0,-1,0,1,0,-1,-1,0,-1,0,56.71,9.4,10.03,15.98,0.67,4.85,0.02,1.02,-25.88,-1.63,-37.39,-2.36
30,-1,0,-1,0,1,0,-1,0,-1,0,0,117.1,16.77,16.55,16.6,1.03,35.81,0.14,1.07,-26.45,-1.67,-38.6,-2.43
30,-1,0,-1,0,1,0,-1,0,1,1,-1,115.62,16.61,16.3,16.15,1.05,36.12,0.14,1.03,-26.25,-1.65,-37.94,-2.39
30,-1,0,-1,0,1,0,0,-1,-1,0,0,95.0,14.29,14.15,14.84,0.99,28.58,0.11,0.96,-23.24,-1.46,-34.77,-2.19
30,-1,0,-1,0,1,0,1,-1,-1,-1,0,61.93,10.12,10.43,14.31,0.78,11.2,0.04,0.94,-23.75,-1.5,-33.1,-2.09
30,-1,0,-1,0,1,1,0,0,1,1,-1,95.77,14.38,14.22,15.16,0.98,28.58,0.11,0.97,-24.8,-1.56,-35.72,-2.25
30,-1,0,-1,1,-1,-1,0,-1,1,-1,0,47.82,8.13,8.95,16.44,0.58,-1.86,-0.01,1.05,-26.77,-1.69,-38.42,-2.42
30,-1,0,-1,1,-1,0,-1,-1,1,-1,1,36.62,6.44,7.53,16.44,0.49,-9.87,-0.04,1.06,-27.69,-1.74,-39.87,-2.51
30,-1,0,-1,1,-1,0,1,1,-1,-1,0,85.96,13.21,13.45,16.66,0.85,19.65,0.08,1.08,-26.48,-1.67,-39.01,-2.46
30,-1,0,-1,1,0,-1,-1,0,-1,1,0,76.94,12.09,12.65,17.12,0.77,13.72,0.05,1.11,-27.91,-1.76,-40.21,-2.53
30,-1,0,-1,1,0,-1,0,-1,1,-1,0,46.32,7.91,8.6,15.44,0.6,-1.45,-0.01,1.0,-25.39,-1.6,-36.18,-2.28
30,-1,0,-1,1,0,-1,0,1,0,1,0,95.77,14.38,14.5,16.66,0.91,25.34,0.1,1.07,-26.68,-1.68,-38.66,-2.44
30,-1,0,-1,1,0,-1,0,1,1,1,-1,125.59,17.67,17.19,16.01,1.11,40.66,0.16,1.04,-25.93,-1.63,-37.39,-2.36
30,-1,0,-1,1,0,-1,0,1,1,1,1,91.19,13.84,14.01,16.32,0.9,24.02,0.1,1.04,-25.67,-1.62,-38.12,-2.4
30,-1,0,-1,1,0,-1,1,0,0,0,0,140.45,19.18,18.8,18.12,1.07,50.88,0.2,1.0,-25.29,-1.59,-40.82,-2.57
30,-1,0,-1,1,0,-1,1,0,1,-1,0,124.83,17.59,17.44,17.77,1.01,45.69,0.18,0.96,-25.43,-1.6,-40.55,-2.55
30,-1,0,-1,1,0,0,-1,-1,-1,-1,0,56.71,9.4,10.11,16.32,0.66,3.31,0.01,1.06,-25.69,-1.62,-38.54,-2.43
30,-1,0,-1,1,0,0,-1,1,0,-1,1,64.97,10.53,11.15,16.85,0.7,8.25,0.03,1.07,-28.61,-1.8,-38.95,-2.45
30,-1,0,-1,1,0,0,0,-1,-1,0,0,51.55,8.67,9.45,16.27,0.62,0.55,0.0,1.05,-25.62,-1.61,-38.3,-2.41
30,-1,0,-1,1,0,0,0,-1,0,0,0,53.02,8.88,9.78,17.09,0.61,0.55,0.0,1.08,-26.77,-1.69,-40.49,-2.55
30,-1,0,-1,1,0,0,0,1,0,0,1,80.68,12.56,12.87,16.41,0.82,18.28,0.07,1.05,-26.27,-1.65,-38.24,-2.41
30,-1,0,-1,1,0,1,0,1,1,1,1,76.94,12.09,12.51,16.77,0.79,15.14,0.06,1.08,-26.75,-1.69,-39.59,-2.49
30,-1,0,-1,1,1,0,0,-1,0,1,0,64.97,10.53,11.07,15.95,0.73,11.56,0.05,0.99,-25.07,-1.58,-37.7,-2.37
30,-1,0,-1,1,1,0,1,-1,-1,1,0,80.68,12.56,12.8,15.77,0.85,19.99,0.08,1.0,-24.68,-1.55,-36.89,-2.32
30,-1,0,-1,1,1,1,1,-1,0,1,0,57.5,9.51,10.19,16.18,0.67,5.61,0.02,1.02,-25.17,-1.59,-37.7,-2.37
30,-1,0,-1,1,1,1,1,-1,0,1,1,76.16,11.99,12.43,16.58,0.79,16.54,0.07,1.04,-26.11,-1.64,-38.54,-2.43
30,-1,0,0,-1,-1,-1,-1,1,1,-1,1,76.94,12.09,12.73,17.51,0.76,17.24,0.07,1.05,-26.63,-1.68,-40.6,-2.56
30,-1,0,0,-1,-1,-1,0,0,-1,1,0,154.8,20.57,20.23,19.72,1.06,54.0,0.21,1.08,-28.26,-1.78,-45.17,-2.85
30,-1,0,0,-1,-1,-1,1,-1,-1,1,1,64.97,10.53,10.99,15.71,0.74,9.73,0.04,1.02,-26.57,-1.67,-36.64,-2.31
30,-1,0,0,-1,-1,-1,1,-1,1,0,0,60.47,9.92,10.51,16.3,0.68,6.37,0.03,1.04,-26.06,-1.64,-37.76,-2.38
30,-1,0,0,-1,-1,0,0,0,0,-1,0,157.98,20.87,20.64,20.76,1.02,55.41,0.22,1.1,-29.62,-1.87,-47.32,-2.98
30,-1,0,0,-1,-1,0,1,1,0,-1,-1,128.0,17.92,17.69,18.04,1.02,40.66,0.16,1.09,-27.43,-1.73,-41.53,-2.62
30,-1,0,0,-1,-1,1,-1,1,0,-1,0,104.84,15.42,15.71,18.51,0.88,29.86,0.12,1.1,-28.35,-1.79,-42.17,-2.66
30,-1,0,0,-1,-1,1,0,1,-1,0,1,109.49,15.94,15.91,17.17,0.96,30.82,0.12,1.11,-28.97,-1.82,-40.27,-2.54
30,-1,0,0,-1,-1,1,1,-1,1,1,-1,73.19,11.61,11.99,16.01,0.79,13.36,0.05,1.05,-26.63,-1.68,-37.82,-2.38
30,-1,0,0,-1,0,-1,1,-1,1,1,1,74.67,11.8,12.06,15.38,0.83,16.19,0.06,1.0,-25.1,-1.58,-35.99,-2.27
30,-1,0,0,-1,0,0,-1,0,0,-1,1,85.14,13.11,13.45,17.28,0.82,21.01,0.08,1.05,-27.28,-1.72,-40.1,-2.53
30,-1,0,0,-1,0,0,0,0,0,1,0,114.05,16.44,16.17,16.09,1.04,35.5,0.14,1.03,-26.02,-1.64,-37.39,-2.36
30,-1,0,0,-1,0,1,-1,-1,1,0,1,73.89,11.7,12.14,16.12,0.79,14.79,0.06,1.04,-27.06,-1.7,-38.72,-2.44
30,-1,0,0,-1,0,1,1,-1,-1,-1,0,73.19,11.61,11.84,15.07,0.83,15.84,0.06,0.99,-24.9,-1.57,-34.63,-2.18
30,-1,0,0,-1,0,1,1,0,1,1,0,93.47,14.11,14.08,15.26,0.96,26.64,0.11,0.99,-24.61,-1.55,-35.66,-2.25
30,-1,0,0,-1,1,-1,1,0,-1,0,-1,149.25,20.04,19.4,17.46,1.15,57.37,0.23,0.92,-25.39,-1.6,-39.82,-2.51
30,-1,0,0,-1,1,-1,1,0,-1,0,1,131.11,18.24,17.88,17.3,1.07,49.45,0.2,0.92,-25.24,-1.59,-39.36,-2.48
30,-1,0,0,-1,1,0,-1,0,1,1,1,78.45,12.28,12.51,15.53,0.84,18.62,0.07,0.99,-25.12,-1.58,-37.02,-2.33
30,-1,0,0,-1,1,0,-1,1,1,0,0,117.94,16.86,16.43,15.68,1.09,39.76,0.16,0.97,-25.12,-1.58,-37.02,-2.33
30,-1,0,0,-1,1,0,1,1,1,1,0,108.68,15.85,15.44,14.41,1.11,36.73,0.15,0.93,-24.53,-1.55,-33.77,-2.13
30,-1,0,0,0,-1,-1,-1,-1,0,1,1,53.72,8.98,9.87,17.01,0.62,0.55,0.0,1.09,-26.79,-1.69,-40.16,-2.53
30,-1,0,0,0,-1,-1,-1,0,0,-1,1,52.25,8.77,9.7,17.3,0.6,0.95,0.0,1.07,-28.02,-1.77,-40.71,-2.56
30,-1,0,0,0,-1,-1,1,-1,1,1,0,58.22,9.61,10.35,16.32,0.67,4.47,0.02,1.06,-26.95,-1.7,-38.42,-2.42
30,-1,0,0,0,-1,-1,1,1,1,1,1,105.64,15.51,15.31,15.86,1.01,30.5,0.12,1.05,-25.65,-1.62,-37.2,-2.34
30,-1,0,0,0,-1,0,-1,-1,0,1,-1,64.22,10.43,11.22,17.84,0.67,4.08,0.02,1.17,-29.6,-1.86,-43.0,-2.71
30,-1,0,0,0,-1,0,-1,0,0,1,-1,107.15,15.68,15.91,18.73,0.88,26.97,0.11,1.19,-29.88,-1.88,-44.38,-2.8
30,-1,0,0,0,0,-1,1,-1,-1,0,-1,59.74,9.82,10.19,14.41,0.75,9.36,0.04,0.94,-23.15,-1.46,-32.88,-2.07
30,-1,0,0,0,0,0,-1,0,0,-1,-1,211.45,25.51,24.14,19.58,1.26,77.42,0.31,1.01,-29.1,-1.83,-44.33,-2.79
30,-1,0,0,0,0,0,-1,1,-1,-1,0,82.94,12.84,13.31,17.38,0.8,18.97,0.08,1.07,-27.43,-1.73,-39.99,-2.52
30,-1,0,0,0,0,0,-1,1,0,-1,-1,124.07,17.51,17.32,17.82,1.01,40.66,0.16,1.05,-28.19,-1.78,-40.82,-2.57
30,-1,0,0,0,0,0,0,0,-1,0,-1,207.13,25.16,23.58,18.34,1.32,74.49,0.3,1.02,-27.45,-1.73,-41.79,-2.63
30,-1,0,0,0,0,0,1,0,1,0,-1,140.45,19.18,18.68,17.36,1.11,52.02,0.21,0.95,-25.41,-1.6,-40.16,-2.53
30,-1,0,0,0,0,0,1,1,1,-1,0,100.26,14.9,14.7,15.35,1.0,29.86,0.12,1.0,-25.24,-1.59,-35.39,-2.23
30,-1,0,0,0,0,1,-1,1,-1,1,0,97.23,14.55,14.57,16.27,0.93,25.99,0.1,1.07,-25.62,-1.61,-38.3,-2.41
30,-1,0,0,0,0,1,0,0,-1,0,0,98.01,14.64,14.57,15.95,0.95,27.62,0.11,1.03,-25.1,-1.58,-37.14,-2.34
30,-1,0,0,0,0,1,0,0,1,-1,0,114.78,16.52,16.23,16.3,1.03,35.19,0.14,1.05,-26.92,-1.7,-38.18,-2.41
30,-1,0,0,0,1,-1,0,-1,-1,0,-1,76.16,11.99,11.99,13.82,0.91,21.01,0.08,0.89,-22.15,-1.4,-30.86,-1.94
30,-1,0,0,0,1,-1,1,0,0,0,-1,131.89,18.32,17.82,16.85,1.1,51.17,0.2,0.89,-24.35,-1.53,-37.82,-2.38
30,-1,0,0,0,1,0,-1,0,0,-1,1,52.25,8.77,9.45,15.65,0.64,4.08,0.02,0.98,-25.29,-1.59,-37.27,-2.35
30,-1,0,0,0,1,0,0,-1,1,1,0,63.48,10.33,10.67,15.0,0.76,11.56,0.05,0.95,-23.99,-1.51,-34.98,-2.2
30,-1,0,0,0,1,1,-1,0,0,1,-1,98.79,14.73,14.63,15.53,0.98,29.86,0.12,0.99,-24.61,-1.55,-36.31,-2.29
30,-1,0,0,0,1,1,0,1,1,1,0,73.89,11.7,11.99,15.16,0.83,17.93,0.07,0.96,-23.96,-1.51,-35.66,-2.25
30,-1,0,0,0,1,1,1,-1,-1,0,1,91.19,13.84,13.73,14.94,0.96,27.29,0.11,0.95,-23.89,-1.5,-34.42,-2.17
30,-1,0,0,0,1,1,1,-1,0,0,-1,58.22,9.61,9.95,13.92,0.76,10.1,0.04,0.9,-22.81,-1.44,-32.1,-2.02
30,-1,0,0,1,-1,-1,-1,-1,1,0,0,49.26,8.34,9.28,16.9,0.59,-1.86,-0.01,1.08,-27.03,-1.7,-39.93,-2.52
30,-1,0,0,1,-1,-1,0,-1,-1,0,0,61.2,10.02,10.67,16.38,0.69,6.37,0.03,1.06,-26.04,-1.64,-38.24,-2.41
30,-1,0,0,1,-1,-1,0,-1,1,1,1,53.72,8.98,9.95,17.38,0.61,0.16,0.0,1.11,-29.04,-1.83,-41.69,-2.63
30,-1,0,0,1,-1,-1,0,1,0,0,1,78.45,12.28,12.65,16.27,0.82,16.89,0.07,1.05,-27.17,-1.71,-38.24,-2.41
30,-1,0,0,1,-1,-1,0,1,0,1,-1,94.24,14.2,14.36,16.77,0.89,24.35,0.1,1.07,-26.02,-1.64,-38.36,-2.42
30,-1,0,0,1,-1,0,-1,0,1,1,1,71.64,11.41,12.14,17.54,0.73,10.83,0.04,1.11,-27.96,-1.76,-41.95,-2.64
30,-1,0,0,1,-1,0,1,-1,1,0,1,61.93,10.12,10.75,16.44,0.7,7.13,0.03,1.06,-26.9,-1.69,-38.18,-2.41
30,-1,0,0,1,-1,0,1,0,1,0,1,81.41,12.65,13.09,16.74,0.82,17.93,0.07,1.07,-27.3,-1.72,-39.01,-2.46
30,-1,0,0,1,-1,0,1,1,-1,-1,0,83.67,12.93,13.24,16.15,0.86,19.65,0.08,1.05,-25.36,-1.6,-37.88,-2.39
